GCA_006371795.1_01182	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006371845.1_02170	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006371865.1_01762	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006371915.1_04046	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006371945.1_03369	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006371955.1_04140	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372015.1_01451	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372045.1_03548	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372085.1_01024	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372095.1_02186	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372145.1_03371	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372155.1_00737	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372165.1_04170	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372185.1_01505	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372185.1_01771	751	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006372235.1_00750	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372275.1_02713	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372325.1_01548	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372365.1_00567	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372395.1_02379	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372405.1_01461	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372445.1_02481	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372455.1_01803	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372535.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372545.1_01014	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372565.1_02381	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372615.1_03640	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372625.1_03199	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372705.1_04175	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372775.1_02607	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372785.1_02454	283	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006372795.1_01383	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372855.1_02921	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372865.1_01500	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372885.1_00908	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006372905.1_01531	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373015.1_01926	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373045.1_04157	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373055.1_00053	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373115.1_01209	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373155.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373175.1_00974	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373195.1_02220	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373225.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373235.1_04015	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373265.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373315.1_00727	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373325.1_01954	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373365.1_00180	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373455.1_00428	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373505.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373515.1_02799	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373555.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373625.1_00676	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373635.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373675.1_04092	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373705.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373715.1_02330	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373735.1_01388	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373785.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373845.1_03245	750	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006373885.1_04044	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373935.1_00716	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006373935.1_04611	663	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006374075.1_01784	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374225.1_00786	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374245.1_01080	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374255.1_00943	479	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374285.1_01594	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374345.1_00015	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374375.1_01820	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374405.1_00947	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374465.1_01530	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374495.1_01425	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374545.1_01155	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374595.1_03557	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374735.1_02764	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374745.1_01214	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374755.1_00281	219	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006374805.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374895.1_02128	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374915.1_00485	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006374955.1_04068	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006375025.1_01059	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006375035.1_00338	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006375045.1_03947	392	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006375115.1_03397	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006375115.1_04221	581	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006375175.1_01122	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006375195.1_01627	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006375335.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006375455.1_01093	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006375495.1_01248	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006375525.1_01135	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006375555.1_01785	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006376745.1_01210	219	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006376835.1_00885	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006376905.1_01795	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006377085.1_01531	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006377145.1_04154	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006377265.1_02935	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006377285.1_03163	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006377295.1_00735	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006377345.1_03194	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006377375.1_01557	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006377455.1_02941	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006377535.1_03618	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006377565.1_02471	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006377575.1_00281	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006378615.1_00875	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006378675.1_01240	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006378735.1_00583	581	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006378735.1_00863	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006378795.1_01440	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006378835.1_02379	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006378935.1_01494	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006378995.1_02251	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006381955.1_02055	741	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006382645.1_01566	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006382755.1_00055	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006382855.1_02298	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006382865.1_00727	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006383265.1_00059	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006517795.1_04896	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_006538525.1_01024	523	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006538525.1_02643	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006538525.1_02833	887	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006538565.1_00427	523	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006538565.1_02445	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006538565.1_02699	896	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802045.1_03442	408	hypothetical protein	RbmB	RbmB
GCA_006802075.1_01169	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802075.1_01533	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802075.1_01854	408	hypothetical protein	RbmB	RbmB
GCA_006802255.1_01304	408	hypothetical protein	RbmB	RbmB
GCA_006802275.1_01145	408	hypothetical protein	RbmB	RbmB
GCA_006802345.1_01110	408	hypothetical protein	RbmB	RbmB
GCA_006802345.1_03414	809	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802475.1_01254	408	hypothetical protein	RbmB	RbmB
GCA_006802475.1_03060	813	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802485.1_00945	783	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802555.1_03168	408	hypothetical protein	RbmB	RbmB
GCA_006802575.1_01821	809	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802595.1_01061	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802595.1_01237	672	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802605.1_02201	809	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802635.1_02711	809	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802655.1_00176	408	hypothetical protein	RbmB	RbmB
GCA_006802655.1_01493	809	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802685.1_01093	813	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802685.1_02927	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802685.1_03568	408	hypothetical protein	RbmB	RbmB
GCA_006802795.1_02770	408	hypothetical protein	RbmB	RbmB
GCA_006802815.1_03492	408	hypothetical protein	RbmB	RbmB
GCA_006802865.1_02159	783	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802915.1_00990	408	hypothetical protein	RbmB	RbmB
GCA_006802925.1_01405	408	hypothetical protein	RbmB	RbmB
GCA_006802935.1_02804	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006802945.1_00400	408	hypothetical protein	RbmB	RbmB
GCA_006803005.1_00111	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006803005.1_01471	811	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_006803105.1_03443	408	hypothetical protein	RbmB	RbmB
GCA_006803135.1_01705	408	hypothetical protein	RbmB	RbmB
GCA_007050345.1_00803	741	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_007050345.1_00804	343	Pectinesterase A	non-RbmB	Pectinesterase
GCA_007050345.1_03722	292	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_007050385.1_02077	292	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_007050385.1_02360	850	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_007050385.1_02362	745	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_007182835.1_03268	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_007623795.1_02445	865	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_007623795.1_02451	348	Pectinesterase A	non-RbmB	Pectinesterase
GCA_007623795.1_02592	745	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_007623975.1_02015	807	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_007786255.1_03860	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_007786255.1_04286	580	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_007786305.1_04837	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_007858915.1_02082	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008039225.1_03145	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_008039245.1_02611	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_008039905.1_01516	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_008083255.1_00757	408	hypothetical protein	RbmB	RbmB
GCA_008083255.1_02369	809	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008083335.1_01851	397	hypothetical protein	RbmB	RbmB
GCA_008083355.1_00919	408	hypothetical protein	RbmB	RbmB
GCA_008083425.1_01767	408	hypothetical protein	RbmB	RbmB
GCA_008083445.1_01201	408	hypothetical protein	RbmB	RbmB
GCA_008083465.1_00156	393	hypothetical protein	RbmB	RbmB
GCA_008083465.1_01821	547	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008083535.1_00314	393	hypothetical protein	RbmB	RbmB
GCA_008083635.1_00657	805	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008083755.1_00567	408	hypothetical protein	RbmB	RbmB
GCA_008083775.1_00553	547	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008083775.1_03180	393	hypothetical protein	RbmB	RbmB
GCA_008083785.1_00336	408	hypothetical protein	RbmB	RbmB
GCA_008083925.1_01912	397	hypothetical protein	RbmB	RbmB
GCA_008083955.1_01795	397	hypothetical protein	RbmB	RbmB
GCA_008083965.1_00352	547	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008083965.1_03766	393	hypothetical protein	RbmB	RbmB
GCA_008083975.1_01936	408	hypothetical protein	RbmB	RbmB
GCA_008083995.1_01973	408	hypothetical protein	RbmB	RbmB
GCA_008084025.1_01964	408	hypothetical protein	RbmB	RbmB
GCA_008084055.1_02217	408	hypothetical protein	RbmB	RbmB
GCA_008084315.1_03161	850	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008084405.1_00636	374	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008084405.1_02158	393	hypothetical protein	RbmB	RbmB
GCA_008084405.1_02684	547	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008084405.1_03006	446	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008084425.1_00288	811	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008084425.1_02515	408	hypothetical protein	RbmB	RbmB
GCA_008084465.1_02441	397	hypothetical protein	RbmB	RbmB
GCA_008084505.1_02819	408	hypothetical protein	RbmB	RbmB
GCA_008084525.1_03061	408	hypothetical protein	RbmB	RbmB
GCA_008084645.1_00755	408	hypothetical protein	RbmB	RbmB
GCA_008084655.1_02128	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008084705.1_01069	408	hypothetical protein	RbmB	RbmB
GCA_008084745.1_01087	507	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008084745.1_01356	547	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008084745.1_02073	395	hypothetical protein	RbmB	RbmB
GCA_008084755.1_00543	408	hypothetical protein	RbmB	RbmB
GCA_008084795.1_00063	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008084835.1_00012	408	hypothetical protein	RbmB	RbmB
GCA_008084855.1_02830	408	hypothetical protein	RbmB	RbmB
GCA_008085465.1_02458	408	hypothetical protein	RbmB	RbmB
GCA_008085535.1_00923	617	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008085535.1_01422	408	hypothetical protein	RbmB	RbmB
GCA_008085575.1_01981	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008085615.1_01644	408	hypothetical protein	RbmB	RbmB
GCA_008085625.1_02881	408	hypothetical protein	RbmB	RbmB
GCA_008085635.1_00722	834	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008085635.1_01830	408	hypothetical protein	RbmB	RbmB
GCA_008269345.1_03181	246	Pectinesterase A	non-RbmB	Pectinesterase
GCA_008269345.1_03182	598	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008271865.1_00394	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_008369605.1_01831	408	hypothetical protein	RbmB	RbmB
GCA_008369625.1_00090	394	hypothetical protein	RbmB	RbmB
GCA_008369625.1_02854	878	tRNA nuclease CdiA	non-RbmB	Nuclease_CdiA
GCA_008370425.1_02681	397	hypothetical protein	RbmB	RbmB
GCA_008464965.1_01504	296	hypothetical protein	RbmB	RbmB
GCA_008756925.1_02675	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008756975.1_00915	611	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008756975.1_00922	574	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_008757025.1_01883	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_008921745.1_03658	836	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009184745.1_02075	540	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009184745.1_04912	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009363355.1_03117	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009372095.1_00451	951	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009372095.1_01447	937	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009372095.1_01916	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009372095.1_02749	909	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009372095.1_02929	521	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009389915.1_03596	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009647705.1_03358	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009653605.1_03082	408	hypothetical protein	RbmB	RbmB
GCA_009665195.1_00212	393	hypothetical protein	RbmB	RbmB
GCA_009665195.1_02215	547	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009665195.1_03553	507	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009665255.1_01693	394	hypothetical protein	RbmB	RbmB
GCA_009665275.1_00510	390	hypothetical protein	RbmB	RbmB
GCA_009665315.1_00952	309	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009665315.1_03307	581	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009665315.1_04386	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009665335.1_03373	850	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009665335.1_03375	745	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009665335.1_04627	292	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009665355.1_00109	310	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009665355.1_03040	292	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009665355.1_04022	741	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009665355.1_04023	317	Pectinesterase A	non-RbmB	Pectinesterase
GCA_009665395.1_00682	309	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009665455.1_04010	846	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009676865.1_00122	549	16S rRNA endonuclease CdiA	non-RbmB	Nuclease_CdiA
GCA_009758215.1_02141	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009763005.1_02840	516	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763005.1_03312	292	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763005.1_04367	741	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009763005.1_04368	317	Pectinesterase A	non-RbmB	Pectinesterase
GCA_009763025.1_04105	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009763045.1_00366	408	hypothetical protein	RbmB	RbmB
GCA_009763185.1_03799	343	Pectinesterase A	non-RbmB	Pectinesterase
GCA_009763225.1_04836	662	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763345.1_03402	850	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763345.1_03404	745	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009763345.1_04622	291	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763425.1_04277	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009763465.1_01873	430	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763465.1_03628	292	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763465.1_04086	343	Pectinesterase A	non-RbmB	Pectinesterase
GCA_009763465.1_04087	741	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009763545.1_03797	561	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009763685.1_00056	786	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763685.1_01105	329	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763685.1_03838	292	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763685.1_04316	343	Pectinesterase A	non-RbmB	Pectinesterase
GCA_009763685.1_04317	741	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009763785.1_03419	741	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009763785.1_03420	343	Pectinesterase A	non-RbmB	Pectinesterase
GCA_009763805.1_04585	837	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763885.1_00701	309	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009763905.1_02144	390	hypothetical protein	RbmB	RbmB
GCA_009763965.1_00168	393	hypothetical protein	RbmB	RbmB
GCA_009763965.1_02206	547	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009764005.1_00989	270	hypothetical protein	RbmB	RbmB
GCA_009764025.1_00917	393	hypothetical protein	RbmB	RbmB
GCA_009764025.1_01919	547	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009764115.1_03276	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009764175.1_03066	310	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009764175.1_03274	745	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009764175.1_03277	667	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009764215.1_02874	516	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009764215.1_03405	343	Pectinesterase A	non-RbmB	Pectinesterase
GCA_009764215.1_04435	292	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009857245.1_01328	393	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009857245.1_03026	873	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009874545.1_00366	516	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009874545.1_00542	387	Pectate lyase A	non-RbmB	Pectatelyase
GCA_009874545.1_00717	381	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009874545.1_01325	861	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009874545.1_01326	743	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009874545.1_02276	528	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009874545.1_02620	447	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009874545.1_03036	402	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009874545.1_03477	671	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009874545.1_03542	437	Pectate lyase L	non-RbmB	Pectatelyase
GCA_009874545.1_03686	491	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009874545.1_04006	416	Pectinesterase B	non-RbmB	Pectinesterase
GCA_009874545.1_04637	288	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009874545.1_04666	362	Pectinesterase A	non-RbmB	Pectinesterase
GCA_009874545.1_04667	391	Pectate lyase A	non-RbmB	Pectatelyase
GCA_009899525.1_00586	397	hypothetical protein	RbmB	RbmB
GCA_009899555.1_00512	339	hypothetical protein	RbmB	RbmB
GCA_009905015.1_00652	272	hypothetical protein	RbmB	RbmB
GCA_009906085.1_01982	538	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009938185.1_03218	514	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_009991665.1_01306	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_009991765.1_02145	742	Pectate disaccharide-lyase	non-RbmB	Pectatelyase
GCA_010092875.1_01464	905	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_010587385.1_03910	522	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_010587385.1_03983	539	hypothetical protein	non-RbmB	Unknown_nonRbmB
GCA_011064285.1_00210	558	Pectate lyase	non-RbmB	Pectatelyase
